,source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
245,GO:BP,GO:0043269,regulation of monoatomic ion transport,0.0002018543342158159,True,"""Any process that modulates the frequency, rate or extent of the directed movement of charged atoms or small charged molecules into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:jl]",449,4718,149,21017,0.031581178465451464,0.33184855233853006,query_1,"['GO:0006811', 'GO:0051049']"
246,GO:BP,GO:0033044,regulation of chromosome organization,0.00020800955767551102,True,"""Any process that modulates the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of a chromosome."" [GOC:mah]",237,4718,89,21017,0.018863925392115302,0.3755274261603376,query_1,"['GO:0033043', 'GO:0051276']"
247,GO:BP,GO:0045839,negative regulation of mitotic nuclear division,0.00020824763485069927,True,"""Any process that stops, prevents or reduces the rate or extent of mitosis. Mitosis is the division of the eukaryotic cell nucleus to produce two daughter nuclei that, usually, contain the identical chromosome complement to their mother."" [GOC:dph, GOC:go_curators, GOC:tb]",56,4718,31,21017,0.006570580754557015,0.5535714285714286,query_1,"['GO:0007088', 'GO:0010948', 'GO:0045930', 'GO:0051784', 'GO:0140014']"
248,GO:BP,GO:0007155,cell adhesion,0.0002159464898650335,True,"""The attachment of a cell, either to another cell or to an underlying substrate such as the extracellular matrix, via cell adhesion molecules."" [GOC:hb, GOC:pf]",1511,4718,423,21017,0.08965663416701992,0.2799470549305096,query_1,['GO:0009987']
249,REAC,REAC:R-HSA-68877,Mitotic Prometaphase,0.0002320277199844967,True,Mitotic Prometaphase,199,2932,86,10916,0.029331514324693043,0.4321608040201005,query_1,['REAC:R-HSA-68886']
250,GO:BP,GO:0048762,mesenchymal cell differentiation,0.00024668856669409503,True,"""The process in which a relatively unspecialized cell acquires specialized features of a mesenchymal cell. A mesenchymal cell is a loosely associated cell that is part of the connective tissue in an organism. Mesenchymal cells give rise to more mature connective tissue cell types."" [GOC:dph, GOC:jid]",248,4718,92,21017,0.01949978804578211,0.3709677419354839,query_1,"['GO:0030154', 'GO:0060485']"
251,GO:BP,GO:0034765,regulation of monoatomic ion transmembrane transport,0.00024794867585743215,True,"""Any process that modulates the frequency, rate or extent of the directed movement of ions from one side of a membrane to the other."" [GOC:mah]",321,4718,113,21017,0.023950826621449768,0.35202492211838005,query_1,"['GO:0034220', 'GO:0034762', 'GO:0043269']"
252,REAC,REAC:R-HSA-9648025,EML4 and NUDC in mitotic spindle formation,0.0002574541241325132,True,EML4 and NUDC in mitotic spindle formation,115,2932,56,10916,0.019099590723055934,0.48695652173913045,query_1,['REAC:R-HSA-68877']
253,GO:BP,GO:0040011,locomotion,0.00026357889892478817,True,"""Self-propelled movement of a cell or organism from one location to another."" [GOC:dgh]",1238,4718,354,21017,0.07503179313268334,0.2859450726978998,query_1,['GO:0008150']
254,GO:BP,GO:0007094,mitotic spindle assembly checkpoint signaling,0.00027302737806766015,True,"""A mitotic cell cycle checkpoint that delays mitotic sister chromatid separation and consequently the mitotic metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle. Spindle assembly checkpoint signaling begins with the activated Mph family kinase, and results in the inhibition of the Anaphase Promoting Complex and its activator Sleepy/Cdc20 by the mitotic checkpoint complex (MCC)."" [GOC:mtg_cell_cycle, PMID:12360190]",46,4718,27,21017,0.0057227638830012716,0.5869565217391305,query_1,"['GO:0045841', 'GO:0071173', 'GO:0071174']"
255,GO:BP,GO:0071173,spindle assembly checkpoint signaling,0.00027302737806766015,True,"""A signaling process that delays the metaphase/anaphase transition until the spindle is correctly assembled and chromosomes are attached to the spindle."" [GOC:mah]",46,4718,27,21017,0.0057227638830012716,0.5869565217391305,query_1,['GO:0031577']
256,GO:BP,GO:0071174,mitotic spindle checkpoint signaling,0.00027302737806766015,True,"""A signaling process that contributes to a mitotic cell cycle checkpoint that originates from the spindle and delays the metaphase/anaphase transition of a mitotic nuclear division until the spindle is correctly assembled and oriented, the completion of anaphase until chromosomes are attached to the spindle, or mitotic exit and cytokinesis when the spindle does not form."" [GOC:mtg_cell_cycle]",46,4718,27,21017,0.0057227638830012716,0.5869565217391305,query_1,"['GO:0007093', 'GO:0031577']"
257,GO:BP,GO:1901698,response to nitrogen compound,0.0002746620811465682,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",1010,4718,296,21017,0.06273844849512505,0.29306930693069305,query_1,['GO:0042221']
258,GO:BP,GO:0033260,nuclear DNA replication,0.0002830520148764592,True,"""The DNA-dependent DNA replication that occurs in the nucleus of eukaryotic organisms as part of the cell cycle."" [GOC:mtg_cell_cycle]",41,4718,25,21017,0.0052988554472234,0.6097560975609756,query_1,['GO:0044786']
259,GO:BP,GO:0006836,neurotransmitter transport,0.00028423034646922815,True,"""The directed movement of a neurotransmitter into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore. Neurotransmitters are any chemical substance that is capable of transmitting (or inhibiting the transmission of) a nerve impulse from a neuron to another cell."" [GOC:ai]",208,4718,80,21017,0.01695633743111488,0.38461538461538464,query_1,['GO:0006810']
260,GO:BP,GO:0051130,positive regulation of cellular component organization,0.0002925447978140192,True,"""Any process that activates or increases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",1093,4718,317,21017,0.06718948707079271,0.2900274473924977,query_1,"['GO:0016043', 'GO:0048522', 'GO:0051128']"
261,GO:BP,GO:0007051,spindle organization,0.0003087493046557618,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the spindle, the array of microtubules and associated molecules that forms between opposite poles of a eukaryotic cell during DNA segregation and serves to move the duplicated chromosomes apart."" [GOC:go_curators, GOC:mah]",205,4718,79,21017,0.016744383213225942,0.3853658536585366,query_1,"['GO:0000226', 'GO:0022402']"
262,GO:BP,GO:0000725,recombinational repair,0.00032748746017239645,True,"""A DNA repair process that involves the exchange, reciprocal or nonreciprocal, of genetic material between the broken DNA molecule and a homologous DNA region."" [GOC:elh]",182,4718,72,21017,0.01526070368800339,0.3956043956043956,query_1,"['GO:0006281', 'GO:0006310']"
263,GO:BP,GO:0061024,membrane organization,0.00034924476522471277,True,"""A process which results in the assembly, arrangement of constituent parts, or disassembly of a membrane. A membrane is a double layer of lipid molecules that encloses all cells, and, in eukaryotes, many organelles; may be a single or double lipid bilayer; also includes associated proteins."" [GOC:dph, GOC:tb]",822,4718,247,21017,0.052352691818567186,0.3004866180048662,query_1,['GO:0016043']
264,GO:BP,GO:0000086,G2/M transition of mitotic cell cycle,0.0003503497257630668,True,"""The mitotic cell cycle transition by which a cell in G2 commits to M phase. The process begins when the kinase activity of M cyclin/CDK complex reaches a threshold high enough for the cell cycle to proceed. This is accomplished by activating a positive feedback loop that results in the accumulation of unphosphorylated and active M cyclin/CDK complex."" [GOC:mtg_cell_cycle]",137,4718,58,21017,0.012293344637558287,0.4233576642335766,query_1,"['GO:0044772', 'GO:0044839']"
265,REAC,REAC:R-HSA-141444,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.00037380157485147165,True,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,92,2932,47,10916,0.016030013642564803,0.5108695652173914,query_1,['REAC:R-HSA-141424']
266,REAC,REAC:R-HSA-141424,Amplification of signal from the kinetochores,0.00037380157485147165,True,Amplification of signal from the kinetochores,92,2932,47,10916,0.016030013642564803,0.5108695652173914,query_1,['REAC:R-HSA-69618']
267,GO:BP,GO:0022414,reproductive process,0.00043819599666560107,True,"""A biological process that directly contributes to the process of producing new individuals by one or two organisms. The new individuals inherit some proportion of their genetic material from the parent or parents."" [GOC:dph, GOC:isa_complete]",1556,4718,432,21017,0.09156422212802034,0.2776349614395887,query_1,['GO:0008150']
268,GO:BP,GO:0008104,protein localization,0.00044731505819214516,True,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2738,4718,720,21017,0.1526070368800339,0.26296566837107377,query_1,['GO:0070727']
269,GO:BP,GO:0051254,positive regulation of RNA metabolic process,0.0004480890464144095,True,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1844,4718,503,21017,0.1066129715981348,0.2727765726681128,query_1,"['GO:0010604', 'GO:0016070', 'GO:0045935', 'GO:0051252']"
270,REAC,REAC:R-HSA-68886,M Phase,0.00047849488394339005,True,M Phase,406,2932,153,10916,0.05218281036834925,0.3768472906403941,query_1,['REAC:R-HSA-69278']
271,GO:BP,GO:0042063,gliogenesis,0.0004835683224485802,True,"""The process that results in the generation of glial cells. This includes the production of glial progenitors and their differentiation into mature glia."" [GOC:dgh, GOC:jid]",346,4718,119,21017,0.025222551928783383,0.3439306358381503,query_1,['GO:0022008']
272,GO:BP,GO:0009889,regulation of biosynthetic process,0.00048828978494702,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of substances."" [GOC:go_curators]",5795,4718,1439,21017,0.3050021195421789,0.24831751509922348,query_1,"['GO:0009058', 'GO:0019222']"
273,GO:BP,GO:0006816,calcium ion transport,0.0005026594037424832,True,"""The directed movement of calcium (Ca) ions into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",433,4718,143,21017,0.030309453158117845,0.3302540415704388,query_1,['GO:0030001']
274,GO:BP,GO:0031577,spindle checkpoint signaling,0.0005043147847539495,True,"""A signaling process that that controls a cell cycle checkpoint that originates from the mitotic or meiotic spindle."" [GOC:mtg_cell_cycle]",47,4718,27,21017,0.0057227638830012716,0.574468085106383,query_1,['GO:0000075']
275,GO:BP,GO:0010639,negative regulation of organelle organization,0.0005061960948276686,True,"""Any process that decreases the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of an organelle."" [GOC:dph, GOC:tb]",357,4718,122,21017,0.025858414582450192,0.34173669467787116,query_1,"['GO:0006996', 'GO:0033043', 'GO:0051129']"
276,GO:BP,GO:0048589,developmental growth,0.0005538458323213559,True,"""The increase in size or mass of an entire organism, a part of an organism or a cell, where the increase in size or mass has the specific outcome of the progression of the organism over time from one condition to another."" [GOC:go_curators]",669,4718,206,21017,0.043662568885120816,0.30792227204783257,query_1,"['GO:0032502', 'GO:0040007']"
277,REAC,REAC:R-HSA-2555396,Mitotic Metaphase and Anaphase,0.0005604468242648693,True,Mitotic Metaphase and Anaphase,229,2932,95,10916,0.03240109140518418,0.4148471615720524,query_1,['REAC:R-HSA-68886']
278,GO:BP,GO:1901700,response to oxygen-containing compound,0.0005661550462908323,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an oxygen-containing compound stimulus."" [GOC:pr, GOC:TermGenie]",1632,4718,450,21017,0.0953793980500212,0.2757352941176471,query_1,['GO:0042221']
279,GO:BP,GO:0008015,blood circulation,0.0006066608485564617,True,"""The flow of blood through the body of an animal, enabling the transport of nutrients to the tissues and the removal of waste products."" [GOC:mtg_heart, ISBN:0192800825]",508,4718,163,21017,0.034548537515896566,0.32086614173228345,query_1,['GO:0003013']
280,REAC,REAC:R-HSA-2500257,Resolution of Sister Chromatid Cohesion,0.000624965607698372,True,Resolution of Sister Chromatid Cohesion,123,2932,58,10916,0.019781718963165076,0.4715447154471545,query_1,['REAC:R-HSA-68877']
281,GO:BP,GO:1905819,negative regulation of chromosome separation,0.000627924693199982,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of chromosome separation."" [GO_REF:0000058, GOC:bhm, GOC:TermGenie, PMID:21795393]",50,4718,28,21017,0.005934718100890208,0.56,query_1,"['GO:0051304', 'GO:0051985', 'GO:1905818']"
282,GO:BP,GO:1902100,negative regulation of metaphase/anaphase transition of cell cycle,0.000627924693199982,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of metaphase/anaphase transition of cell cycle."" [GOC:mtg_cell_cycle, GOC:TermGenie]",50,4718,28,21017,0.005934718100890208,0.56,query_1,"['GO:0044784', 'GO:1901988', 'GO:1902099']"
283,GO:BP,GO:0051985,negative regulation of chromosome segregation,0.000627924693199982,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of chromosome segregation, the process in which genetic material, in the form of chromosomes, is organized and then physically separated and apportioned to two or more sets."" [GOC:ai]",50,4718,28,21017,0.005934718100890208,0.56,query_1,"['GO:0007059', 'GO:0010948', 'GO:0051983']"
284,GO:BP,GO:0098657,import into cell,0.0006535993205126219,True,"""The directed movement of some substance from outside of a cell into a cell. This may occur via transport across the plasma membrane or via endocytosis."" [GOC:dos]",921,4718,271,21017,0.05743959304790165,0.2942453854505972,query_1,['GO:0006810']
285,GO:BP,GO:0070727,cellular macromolecule localization,0.000672568498960062,True,"""Any process in which a macromolecule is transported to, and/or maintained in, a specific location at the level of a cell. Localization at the cellular level encompasses movement within the cell, from within the cell to the cell surface, or from one location to another at the surface of a cell."" [GOC:mah]",2749,4718,721,21017,0.15281899109792285,0.26227719170607494,query_1,"['GO:0033036', 'GO:0051641']"
286,GO:BP,GO:0030324,lung development,0.0006930849760521183,True,"""The process whose specific outcome is the progression of the lung over time, from its formation to the mature structure. In all air-breathing vertebrates the lungs are developed from the ventral wall of the oesophagus as a pouch which divides into two sacs. In amphibians and many reptiles the lungs retain very nearly this primitive sac-like character, but in the higher forms the connection with the esophagus becomes elongated into the windpipe and the inner walls of the sacs become more and more divided, until, in the mammals, the air spaces become minutely divided into tubes ending in small air cells, in the walls of which the blood circulates in a fine network of capillaries. In mammals the lungs are more or less divided into lobes, and each lung occupies a separate cavity in the thorax."" [GOC:jid, UBERON:0002048]",195,4718,75,21017,0.0158965663416702,0.38461538461538464,query_1,"['GO:0030323', 'GO:0048513', 'GO:0060541']"
287,GO:BP,GO:0009792,embryo development ending in birth or egg hatching,0.0006991802159033602,True,"""The process whose specific outcome is the progression of an embryo over time, from zygote formation until the end of the embryonic life stage. The end of the embryonic life stage is organism-specific and may be somewhat arbitrary; for mammals it is usually considered to be birth, for insects the hatching of the first instar larva from the eggshell."" [GOC:go_curators, GOC:isa_complete, GOC:mtg_sensu]",690,4718,211,21017,0.04472233997456549,0.30579710144927535,query_1,['GO:0009790']
288,GO:BP,GO:0090068,positive regulation of cell cycle process,0.0007061661117999497,True,"""Any process that increases the rate, frequency or extent of a cellular process that is involved in the progression of biochemical and morphological phases and events that occur in a cell during successive cell replication or nuclear replication events."" [GOC:dph, GOC:tb]",253,4718,92,21017,0.01949978804578211,0.36363636363636365,query_1,"['GO:0010564', 'GO:0022402', 'GO:0045787']"
289,GO:BP,GO:0031399,regulation of protein modification process,0.0007244688527194039,True,"""Any process that modulates the frequency, rate or extent of the covalent alteration of one or more amino acid residues within a protein."" [GOC:mah, GOC:tb]",1166,4718,333,21017,0.07058075455701568,0.2855917667238422,query_1,"['GO:0036211', 'GO:0051246']"
290,GO:BP,GO:0000077,DNA damage checkpoint signaling,0.0007448502003998425,True,"""A signal transduction process that contributes to a DNA damage checkpoint."" [GOC:mah]",130,4718,55,21017,0.01165748198389148,0.4230769230769231,query_1,"['GO:0031570', 'GO:0042770']"
291,GO:BP,GO:0060341,regulation of cellular localization,0.0007707100365732692,True,"""Any process that modulates the frequency, rate or extent of a process in which a cell, a substance, or a cellular entity is transported to, or maintained in a specific location within or in the membrane of a cell."" [GOC:dph, GOC:tb]",997,4718,290,21017,0.061466723187791436,0.29087261785356067,query_1,"['GO:0032879', 'GO:0050794', 'GO:0051641']"
292,GO:BP,GO:0060627,regulation of vesicle-mediated transport,0.0007812310950639129,True,"""Any process that modulates the rate, frequency, or extent of vesicle-mediated transport, the directed movement of substances, either within a vesicle or in the vesicle membrane, into, out of or within a cell."" [GOC:dph, GOC:tb]",521,4718,166,21017,0.035184400169563375,0.31861804222648754,query_1,"['GO:0016192', 'GO:0050794', 'GO:0051049']"
293,GO:BP,GO:0030323,respiratory tube development,0.0008069399754719375,True,"""The process whose specific outcome is the progression of the respiratory tube over time, from its formation to the mature structure. The respiratory tube is assumed to mean any tube in the respiratory tract."" [GOC:jid]",199,4718,76,21017,0.016108520559559136,0.38190954773869346,query_1,"['GO:0035295', 'GO:0048513']"
294,GO:BP,GO:0097435,supramolecular fiber organization,0.000872952459817932,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a supramolecular fiber, a polymer consisting of an indefinite number of protein or protein complex subunits that have polymerised to form a fiber-shaped structure."" [GOC:pr]",846,4718,251,21017,0.05320050869012293,0.2966903073286052,query_1,['GO:0016043']
295,REAC,REAC:R-HSA-68882,Mitotic Anaphase,0.0008846854397567838,True,Mitotic Anaphase,228,2932,94,10916,0.032060027285129605,0.41228070175438597,query_1,['REAC:R-HSA-2555396']
296,GO:BP,GO:0030036,actin cytoskeleton organization,0.0009044894593731035,True,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of cytoskeletal structures comprising actin filaments and their associated proteins."" [GOC:dph, GOC:jl, GOC:mah]",719,4718,218,21017,0.046206019499788045,0.3031988873435327,query_1,"['GO:0007010', 'GO:0030029']"
297,GO:BP,GO:0006325,chromatin organization,0.0009573006741405597,True,"""The assembly or remodeling of chromatin composed of DNA complexed with histones, other associated proteins, and sometimes RNA."" [PMID:20404130]",843,4718,250,21017,0.052988554472233995,0.29655990510083036,query_1,['GO:0016043']
298,GO:BP,GO:0051783,regulation of nuclear division,0.0009952018381710046,True,"""Any process that modulates the frequency, rate or extent of nuclear division, the partitioning of the nucleus and its genetic information."" [GOC:ai]",147,4718,60,21017,0.01271725307333616,0.40816326530612246,query_1,"['GO:0000280', 'GO:0033043']"
299,GO:BP,GO:1902680,positive regulation of RNA biosynthetic process,0.0010265369316959888,True,"""Any process that activates or increases the frequency, rate or extent of RNA biosynthetic process."" [GO:jl, GO_REF:0000058, GOC:TermGenie]",1713,4718,468,21017,0.09919457397202204,0.2732049036777583,query_1,"['GO:0010557', 'GO:0032774', 'GO:0051254', 'GO:2001141']"
300,GO:BP,GO:0040008,regulation of growth,0.0010369792931137023,True,"""Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development."" [GOC:ems, GOC:mah]",621,4718,192,21017,0.040695209834675714,0.30917874396135264,query_1,"['GO:0040007', 'GO:0050789']"
301,GO:BP,GO:0045893,positive regulation of DNA-templated transcription,0.001109277578010622,True,"""Any process that activates or increases the frequency, rate or extent of cellular DNA-templated transcription."" [GOC:go_curators, GOC:txnOH]",1710,4718,467,21017,0.09898261975413311,0.27309941520467834,query_1,"['GO:0006351', 'GO:0006355', 'GO:1902680']"
302,GO:BP,GO:0051321,meiotic cell cycle,0.001152257687162938,True,"""Progression through the phases of the meiotic cell cycle, in which canonically a cell replicates to produce four offspring with half the chromosomal content of the progenitor cell via two nuclear divisions."" [GOC:ai]",294,4718,103,21017,0.021831284442560408,0.35034013605442177,query_1,"['GO:0007049', 'GO:0019953', 'GO:0022414']"
303,REAC,REAC:R-HSA-68962,Activation of the pre-replicative complex,0.0012093940700437502,True,Activation of the pre-replicative complex,33,2932,22,10916,0.007503410641200546,0.6666666666666666,query_1,"['REAC:R-HSA-69002', 'REAC:R-HSA-69206']"
304,GO:BP,GO:0033047,regulation of mitotic sister chromatid segregation,0.0012805222985087898,True,"""Any process that modulates the frequency, rate or extent of sister chromatid segregation during mitosis."" [GOC:mah]",54,4718,29,21017,0.006146672318779143,0.5370370370370371,query_1,"['GO:0000070', 'GO:0033045']"
305,REAC,REAC:R-HSA-156711,Polo-like kinase mediated events,0.001343254203638138,True,Polo-like kinase mediated events,15,2932,13,10916,0.004433833560709414,0.8666666666666667,query_1,['REAC:R-HSA-69275']
306,GO:BP,GO:0007423,sensory organ development,0.0013871407885431225,True,"""The process whose specific outcome is the progression of sensory organs over time, from its formation to the mature structure."" [GOC:go_curators]",612,4718,189,21017,0.040059347181008904,0.3088235294117647,query_1,['GO:0048513']
307,GO:BP,GO:0046903,secretion,0.0014178448525288979,True,"""The controlled release of a substance by a cell or a tissue."" [GOC:ai]",968,4718,281,21017,0.059559135226791016,0.2902892561983471,query_1,['GO:0006810']
308,GO:BP,GO:0048729,tissue morphogenesis,0.0015665568141655603,True,"""The process in which the anatomical structures of a tissue are generated and organized."" [GOC:dph, GOC:jid]",613,4718,189,21017,0.040059347181008904,0.3083197389885807,query_1,"['GO:0009653', 'GO:0009888']"
309,GO:BP,GO:0042692,muscle cell differentiation,0.0016775327866084668,True,"""The process in which a relatively unspecialized cell acquires specialized features of a muscle cell."" [CL:0000187, GOC:go_curators]",397,4718,131,21017,0.027766002543450616,0.32997481108312343,query_1,"['GO:0030154', 'GO:0061061']"
310,GO:BP,GO:1904062,regulation of monoatomic cation transmembrane transport,0.0017065004885157714,True,"""Any process that modulates the frequency, rate or extent of cation transmembrane transport."" [GO_REF:0000058, GOC:TermGenie, PMID:15304482]",282,4718,99,21017,0.020983467571004662,0.35106382978723405,query_1,"['GO:0034765', 'GO:0098655']"
311,GO:BP,GO:1901699,cellular response to nitrogen compound,0.0018104646604287643,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a nitrogen compound stimulus."" [GOC:pr, GOC:TermGenie]",618,4718,190,21017,0.04027130139889784,0.3074433656957929,query_1,"['GO:0070887', 'GO:1901698']"
312,GO:BP,GO:0099643,signal release from synapse,0.0018398052568566233,True,"""Any signal release from a synapse."" [GOC:dos]",146,4718,59,21017,0.012505298855447223,0.4041095890410959,query_1,"['GO:0023061', 'GO:0099536']"
313,GO:BP,GO:0007269,neurotransmitter secretion,0.0018398052568566233,True,"""The regulated release of neurotransmitter from the presynapse into the synaptic cleft via calcium-regulated exocytosis during synaptic transmission."" [GOC:dph]",146,4718,59,21017,0.012505298855447223,0.4041095890410959,query_1,"['GO:0006836', 'GO:0007268', 'GO:0051649', 'GO:0099643']"
314,GO:BP,GO:0007517,muscle organ development,0.0019745738403780092,True,"""The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."" [GOC:jid, ISBN:0198506732]",358,4718,120,21017,0.02543450614667232,0.33519553072625696,query_1,"['GO:0048513', 'GO:0061061']"
315,GO:BP,GO:0009416,response to light stimulus,0.002198127719790383,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a light stimulus, electromagnetic radiation of wavelengths classified as infrared, visible or ultraviolet light."" [GOC:go_curators, ISBN:0582227089]",319,4718,109,21017,0.023103009749894023,0.34169278996865204,query_1,['GO:0009314']
316,GO:BP,GO:0044087,regulation of cellular component biogenesis,0.0022497873827012505,True,"""Any process that modulates the frequency, rate or extent of cellular component biogenesis, a process that results in the biosynthesis of constituent macromolecules, assembly, and arrangement of constituent parts of a cellular component."" [GOC:jl]",965,4718,279,21017,0.05913522679101314,0.28911917098445594,query_1,"['GO:0044085', 'GO:0050794']"
317,GO:BP,GO:0060485,mesenchyme development,0.0024288645499121572,True,"""The process whose specific outcome is the progression of a mesenchymal tissue over time, from its formation to the mature structure. A mesenchymal tissue is made up of loosely packed stellate cells."" [GOC:dph]",316,4718,108,21017,0.022891055532005086,0.34177215189873417,query_1,"['GO:0009888', 'GO:0048513']"
318,REAC,REAC:R-HSA-162582,Signal Transduction,0.0024858041291456008,True,Signal Transduction,2548,2932,773,10916,0.2636425648021828,0.3033751962323391,query_1,['REAC:0000000']
319,GO:BP,GO:0006338,chromatin remodeling,0.0025172557826814456,True,"""A dynamic process of chromatin reorganization resulting in changes to chromatin structure. These changes allow DNA metabolic processes such as transcriptional regulation, DNA recombination, DNA repair, and DNA replication."" [GOC:jid, GOC:vw, PMID:12042764, PMID:12697820]",682,4718,206,21017,0.043662568885120816,0.3020527859237537,query_1,['GO:0006325']
320,GO:BP,GO:0035239,tube morphogenesis,0.0025174960905992596,True,"""The process in which the anatomical structures of a tube are generated and organized. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues, with tube shape and organization varying from the single-celled excretory organ in Caenorhabditis elegans to the branching trees of the mammalian kidney and insect tracheal system."" [GOC:bf, PMID:14624839]",872,4718,255,21017,0.05404832556167868,0.29243119266055045,query_1,"['GO:0009653', 'GO:0035295']"
321,GO:BP,GO:0000724,double-strand break repair via homologous recombination,0.0025354128341198495,True,"""The error-free repair of a double-strand break in DNA in which the broken DNA molecule is repaired using homologous sequences. A strand in the broken DNA searches for a homologous region in an intact chromosome to serve as the template for DNA synthesis. The restoration of two intact DNA molecules results in the exchange, reciprocal or nonreciprocal, of genetic material between the intact DNA molecule and the broken DNA molecule."" [GOC:elh, PMID:10357855]",177,4718,68,21017,0.014412886816447647,0.384180790960452,query_1,"['GO:0000725', 'GO:0006302']"
322,GO:BP,GO:0070925,organelle assembly,0.0025783527544320723,True,"""The aggregation, arrangement and bonding together of a set of components to form an organelle. An organelle is an organized structure of distinctive morphology and function. Includes the nucleus, mitochondria, plastids, vacuoles, vesicles, ribosomes and the cytoskeleton. Excludes the plasma membrane."" [GOC:mah]",998,4718,287,21017,0.06083086053412463,0.2875751503006012,query_1,"['GO:0006996', 'GO:0022607']"
323,GO:BP,GO:1903522,regulation of blood circulation,0.002814291153920568,True,"""Any process that modulates the frequency, rate or extent of blood circulation."" [GO_REF:0000058, GOC:mr, GOC:TermGenie, PMID:10659969]",253,4718,90,21017,0.01907587961000424,0.3557312252964427,query_1,"['GO:0008015', 'GO:0044057']"
324,GO:BP,GO:0080135,regulation of cellular response to stress,0.002848410402702311,True,"""Any process that modulates the frequency, rate or extent of a cellular response to stress. Cellular response to stress is a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus indicating the organism is under stress. The stress is usually, but not necessarily, exogenous (e.g. temperature, humidity, ionizing radiation)."" [GOC:dhl]",512,4718,161,21017,0.03412462908011869,0.314453125,query_1,"['GO:0033554', 'GO:0050794', 'GO:0080134']"
325,GO:BP,GO:0006282,regulation of DNA repair,0.0029245661969870143,True,"""Any process that modulates the frequency, rate or extent of DNA repair."" [GOC:go_curators]",215,4718,79,21017,0.016744383213225942,0.3674418604651163,query_1,"['GO:0006281', 'GO:0051052', 'GO:0080135']"
326,GO:BP,GO:0045597,positive regulation of cell differentiation,0.003012688143919163,True,"""Any process that activates or increases the frequency, rate or extent of cell differentiation."" [GOC:go_curators]",866,4718,253,21017,0.053624417125900804,0.2921478060046189,query_1,"['GO:0030154', 'GO:0045595', 'GO:0048522', 'GO:0051094']"
327,GO:BP,GO:0019220,regulation of phosphate metabolic process,0.003017925704526157,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",1071,4718,305,21017,0.06464603645612547,0.28478057889822594,query_1,"['GO:0006796', 'GO:0051174']"
328,GO:BP,GO:0019953,sexual reproduction,0.003075807204018693,True,"""A type of reproduction that combines the genetic material of two gametes (such as a sperm or egg cell or fungal spores). The gametes have an haploid genome (with a single set of chromosomes, the product of a meiotic division) and combines with one another to produce a zygote (diploid)."" [Wikipedia:Sexual_reproduction]",1103,4718,313,21017,0.06634167019923697,0.28377153218495016,query_1,['GO:0022414']
329,GO:BP,GO:0048857,neural nucleus development,0.0030898168464376322,True,"""The biological process whose specific outcome is the progression of a neural nucleus from its initial condition to its mature state. A neural nucleus is an anatomical structure consisting of a discrete aggregate of neuronal soma."" [GO_REF:0000021]",70,4718,34,21017,0.0072064434082238235,0.4857142857142857,query_1,['GO:0048856']
